t_ms,true_x,true_y,yaw_deg,map_x,map_y,fused_x,fused_y,enc_x,enc_y,enc_w,imu_ok,seg,auto_state,route_complete,front_cm,left_cm,out_vx,out_vy,map_lim,front_lim,left_lim,clearance,odom_err
5030,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5040,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5050,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5060,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5070,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5080,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5090,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5100,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5110,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5120,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5130,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5140,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5150,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5160,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5170,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5180,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5190,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5200,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5210,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5220,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5230,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5240,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5250,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5260,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5270,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5280,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5290,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5300,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5310,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5320,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5330,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5340,0.3740,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,1,0,0,0,0,0,0,0,0,0.000,0.0000
5350,0.3740,0.3085,0.00,0.3740,0.3085,0.0000,0.0000,0.0000,0.0000,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0000
5360,0.3740,0.3086,0.00,0.3740,0.3085,0.0000,0.0000,0.0000,0.0001,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0001
5370,0.3740,0.3089,0.00,0.3740,0.3086,0.0000,0.0002,0.0000,0.0004,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0003
5380,0.3740,0.3094,0.00,0.3740,0.3088,0.0000,0.0005,0.0000,0.0009,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0006
5390,0.3740,0.3101,0.00,0.3740,0.3092,0.0000,0.0011,0.0000,0.0016,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0008
5400,0.3740,0.3110,0.00,0.3740,0.3099,0.0000,0.0018,0.0000,0.0024,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0011
5410,0.3740,0.3120,0.00,0.3740,0.3107,0.0000,0.0028,0.0000,0.0035,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0013
5420,0.3740,0.3133,0.00,0.3740,0.3118,0.0000,0.0039,0.0000,0.0048,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0015
5430,0.3740,0.3148,0.00,0.3740,0.3130,0.0000,0.0053,0.0000,0.0063,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0018
5440,0.3740,0.3165,0.00,0.3740,0.3145,0.0000,0.0068,0.0000,0.0080,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0020
5450,0.3740,0.3184,0.00,0.3740,0.3162,0.0000,0.0086,0.0000,0.0098,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0022
5460,0.3740,0.3205,0.00,0.3740,0.3180,0.0000,0.0105,0.0000,0.0119,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0025
5470,0.3740,0.3228,0.00,0.3740,0.3201,0.0000,0.0127,0.0000,0.0142,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0027
5480,0.3740,0.3253,0.00,0.3740,0.3223,0.0000,0.0150,0.0000,0.0167,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0030
5490,0.3740,0.3280,0.00,0.3740,0.3248,0.0000,0.0176,0.0000,0.0194,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0032
5500,0.3740,0.3309,0.00,0.3740,0.3274,0.0000,0.0203,0.0000,0.0222,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0034
5510,0.3740,0.3339,0.00,0.3740,0.3303,0.0000,0.0232,0.0000,0.0253,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0037
5520,0.3740,0.3372,0.00,0.3740,0.3333,0.0000,0.0264,0.0000,0.0286,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0039
5530,0.3740,0.3407,0.00,0.3740,0.3366,0.0000,0.0297,0.0000,0.0321,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0042
5540,0.3740,0.3444,0.00,0.3740,0.3400,0.0000,0.0333,0.0000,0.0357,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0044
5550,0.3740,0.3483,0.00,0.3740,0.3437,0.0000,0.0370,0.0000,0.0396,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0046
5560,0.3740,0.3524,0.00,0.3740,0.3475,0.0000,0.0410,0.0000,0.0437,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0049
5570,0.3740,0.3567,0.00,0.3740,0.3516,0.0000,0.0451,0.0000,0.0480,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0051
5580,0.3740,0.3612,0.00,0.3740,0.3558,0.0000,0.0495,0.0000,0.0525,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0054
5590,0.3740,0.3659,0.00,0.3740,0.3603,0.0000,0.0540,0.0000,0.0572,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0056
5600,0.3740,0.3707,0.00,0.3740,0.3649,0.0000,0.0587,0.0000,0.0620,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0058
5610,0.3740,0.3758,0.00,0.3740,0.3698,0.0000,0.0637,0.0000,0.0671,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0061
5620,0.3740,0.3811,0.00,0.3740,0.3748,0.0000,0.0688,0.0000,0.0724,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0063
5630,0.3740,0.3866,0.00,0.3740,0.3801,0.0000,0.0742,0.0000,0.0779,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0066
5640,0.3740,0.3923,0.00,0.3740,0.3855,0.0000,0.0797,0.0000,0.0836,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0068
5650,0.3740,0.3982,0.00,0.3740,0.3912,0.0000,0.0855,0.0000,0.0895,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0070
5660,0.3740,0.4043,0.00,0.3740,0.3970,0.0000,0.0914,0.0000,0.0955,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0073
5670,0.3740,0.4106,0.00,0.3740,0.4031,0.0000,0.0976,0.0000,0.1018,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0075
5680,0.3740,0.4171,0.00,0.3740,0.4093,0.0000,0.1039,0.0000,0.1083,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0078
5690,0.3740,0.4238,0.00,0.3740,0.4158,0.0000,0.1105,0.0000,0.1150,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0080
5700,0.3740,0.4306,0.00,0.3740,0.4224,0.0000,0.1172,0.0000,0.1218,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0082
5710,0.3740,0.4377,0.00,0.3740,0.4293,0.0000,0.1241,0.0000,0.1289,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0085
5720,0.3740,0.4450,0.00,0.3740,0.4363,0.0000,0.1313,0.0000,0.1362,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0087
5730,0.3740,0.4525,0.00,0.3740,0.4436,0.0000,0.1386,0.0000,0.1437,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0090
5740,0.3740,0.4602,0.00,0.3740,0.4510,0.0000,0.1462,0.0000,0.1513,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0092
5750,0.3740,0.4681,0.00,0.3740,0.4587,0.0000,0.1539,0.0000,0.1592,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0094
5760,0.3740,0.4762,0.00,0.3740,0.4665,0.0000,0.1619,0.0000,0.1673,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0097
5770,0.3740,0.4845,0.00,0.3740,0.4746,0.0000,0.1700,0.0000,0.1756,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0099
5780,0.3740,0.4930,0.00,0.3740,0.4828,0.0000,0.1784,0.0000,0.1841,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0102
5790,0.3740,0.5017,0.00,0.3740,0.4913,0.0000,0.1869,0.0000,0.1928,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0104
5800,0.3740,0.5106,0.00,0.3740,0.4999,0.0000,0.1957,0.0000,0.2016,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0106
5810,0.3740,0.5196,0.00,0.3740,0.5088,0.0000,0.2046,0.0000,0.2107,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0109
5820,0.3740,0.5289,0.00,0.3740,0.5178,0.0000,0.2137,0.0000,0.2200,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0111
5830,0.3740,0.5384,0.00,0.3740,0.5271,0.0000,0.2231,0.0000,0.2295,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0114
5840,0.3740,0.5481,0.00,0.3740,0.5365,0.0000,0.2326,0.0000,0.2392,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0116
5850,0.3740,0.5580,0.00,0.3740,0.5462,0.0000,0.2424,0.0000,0.2490,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0118
5860,0.3740,0.5681,0.00,0.3740,0.5560,0.0000,0.2523,0.0000,0.2591,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0121
5870,0.3740,0.5784,0.00,0.3740,0.5661,0.0000,0.2625,0.0000,0.2694,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0123
5880,0.3740,0.5889,0.00,0.3740,0.5763,0.0000,0.2728,0.0000,0.2799,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0126
5890,0.3740,0.5996,0.00,0.3740,0.5868,0.0000,0.2834,0.0000,0.2906,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0128
5900,0.3740,0.6105,0.00,0.3740,0.5974,0.0000,0.2941,0.0000,0.3014,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0130
5910,0.3740,0.6215,0.00,0.3740,0.6083,0.0000,0.3050,0.0000,0.3125,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0133
5920,0.3740,0.6328,0.00,0.3740,0.6193,0.0000,0.3162,0.0000,0.3238,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0135
5930,0.3740,0.6443,0.00,0.3740,0.6306,0.0000,0.3275,0.0000,0.3352,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0138
5940,0.3740,0.6560,0.00,0.3740,0.6420,0.0000,0.3391,0.0000,0.3469,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0140
5950,0.3740,0.6679,0.00,0.3740,0.6537,0.0000,0.3508,0.0000,0.3588,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0142
5960,0.3740,0.6798,0.00,0.3740,0.6655,0.0000,0.3627,0.0000,0.3708,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0144
5970,0.3740,0.6918,0.00,0.3740,0.6774,0.0000,0.3746,0.0000,0.3827,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0144
5980,0.3740,0.7037,0.00,0.3740,0.6892,0.0000,0.3865,0.0000,0.3946,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0145
5990,0.3740,0.7156,0.00,0.3740,0.7011,0.0000,0.3984,0.0000,0.4066,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0145
6000,0.3740,0.7276,0.00,0.3740,0.7130,0.0000,0.4103,0.0000,0.4185,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0146
6010,0.3740,0.7395,0.00,0.3740,0.7248,0.0000,0.4222,0.0000,0.4304,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0147
6020,0.3740,0.7515,0.00,0.3740,0.7367,0.0000,0.4341,0.0000,0.4424,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0147
6030,0.3740,0.7634,0.00,0.3740,0.7486,0.0000,0.4460,0.0000,0.4543,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0148
6040,0.3740,0.7753,0.00,0.3740,0.7605,0.0000,0.4579,0.0000,0.4663,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0149
6050,0.3740,0.7873,0.00,0.3740,0.7723,0.0000,0.4698,0.0000,0.4782,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0149
6060,0.3740,0.7992,0.00,0.3740,0.7842,0.0000,0.4817,0.0000,0.4901,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0150
6070,0.3740,0.8112,0.00,0.3740,0.7961,0.0000,0.4936,0.0000,0.5021,0.500,1,0,3,0,0,0,0,150,0,0,0,0.000,0.0151
6080,0.3740,0.8231,0.00,0.3740,0.8079,0.0000,0.5055,0.0000,0.5140,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0151
6090,0.3740,0.8348,0.00,0.3740,0.8198,0.0000,0.5173,0.0000,0.5257,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0150
6100,0.3740,0.8463,0.00,0.3740,0.8315,0.0000,0.5289,0.0000,0.5372,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0148
6110,0.3740,0.8576,0.00,0.3740,0.8430,0.0000,0.5404,0.0000,0.5486,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0147
6120,0.3740,0.8688,0.00,0.3740,0.8543,0.0000,0.5516,0.0000,0.5597,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0145
6130,0.3740,0.8797,0.00,0.3740,0.8654,0.0000,0.5626,0.0000,0.5706,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0143
6140,0.3740,0.8904,0.00,0.3740,0.8762,0.0000,0.5735,0.0000,0.5814,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0142
6150,0.3740,0.9010,0.00,0.3740,0.8869,0.0000,0.5841,0.0000,0.5919,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0140
6160,0.3740,0.9113,0.00,0.3740,0.8974,0.0000,0.5946,0.0000,0.6022,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0139
6170,0.3740,0.9214,0.00,0.3740,0.9077,0.0000,0.6048,0.0000,0.6124,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0137
6180,0.3740,0.9313,0.00,0.3740,0.9178,0.0000,0.6148,0.0000,0.6223,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0135
6190,0.3740,0.9411,0.00,0.3740,0.9277,0.0000,0.6247,0.0000,0.6321,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0134
6200,0.3740,0.9506,0.00,0.3740,0.9374,0.0000,0.6343,0.0000,0.6416,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0132
6210,0.3740,0.9599,0.00,0.3740,0.9469,0.0000,0.6437,0.0000,0.6509,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0130
6220,0.3740,0.9691,0.00,0.3740,0.9562,0.0000,0.6530,0.0000,0.6601,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0129
6230,0.3740,0.9780,0.00,0.3740,0.9653,0.0000,0.6620,0.0000,0.6690,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0127
6240,0.3740,0.9867,0.00,0.3740,0.9742,0.0000,0.6708,0.0000,0.6778,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0125
6250,0.3740,0.9952,0.00,0.3740,0.9829,0.0000,0.6795,0.0000,0.6863,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0124
6260,0.3740,1.0036,0.00,0.3740,0.9913,0.0000,0.6879,0.0000,0.6947,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0122
6270,0.3740,1.0117,0.00,0.3740,0.9996,0.0000,0.6962,0.0000,0.7028,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0121
6280,0.3740,1.0196,0.00,0.3740,1.0077,0.0000,0.7042,0.0000,0.7107,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0119
6290,0.3740,1.0273,0.00,0.3740,1.0156,0.0000,0.7120,0.0000,0.7185,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0117
6300,0.3740,1.0349,0.00,0.3740,1.0233,0.0000,0.7196,0.0000,0.7260,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0116
6310,0.3740,1.0422,0.00,0.3740,1.0308,0.0000,0.7271,0.0000,0.7333,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0114
6320,0.3740,1.0493,0.00,0.3740,1.0381,0.0000,0.7343,0.0000,0.7405,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0112
6330,0.3740,1.0563,0.00,0.3740,1.0452,0.0000,0.7413,0.0000,0.7474,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0111
6340,0.3740,1.0630,0.00,0.3740,1.0521,0.0000,0.7482,0.0000,0.7541,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0109
6350,0.3740,1.0695,0.00,0.3740,1.0588,0.0000,0.7548,0.0000,0.7607,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0107
6360,0.3740,1.0758,0.00,0.3740,1.0653,0.0000,0.7612,0.0000,0.7670,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0106
6370,0.3740,1.0820,0.00,0.3740,1.0716,0.0000,0.7675,0.0000,0.7731,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0104
6380,0.3740,1.0879,0.00,0.3740,1.0777,0.0000,0.7735,0.0000,0.7791,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6390,0.3740,1.0939,0.00,0.3740,1.0836,0.0000,0.7795,0.0000,0.7851,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6400,0.3740,1.0999,0.00,0.3740,1.0896,0.0000,0.7855,0.0000,0.7911,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6410,0.3740,1.1059,0.00,0.3740,1.0956,0.0000,0.7914,0.0000,0.7970,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6420,0.3740,1.1118,0.00,0.3740,1.1015,0.0000,0.7974,0.0000,0.8030,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6430,0.3740,1.1178,0.00,0.3740,1.1075,0.0000,0.8034,0.0000,0.8090,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6440,0.3740,1.1238,0.00,0.3740,1.1135,0.0000,0.8094,0.0000,0.8149,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6450,0.3740,1.1297,0.00,0.3740,1.1195,0.0000,0.8153,0.0000,0.8209,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6460,0.3740,1.1357,0.00,0.3740,1.1254,0.0000,0.8213,0.0000,0.8269,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6470,0.3740,1.1417,0.00,0.3740,1.1314,0.0000,0.8273,0.0000,0.8328,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6480,0.3740,1.1476,0.00,0.3740,1.1374,0.0000,0.8332,0.0000,0.8388,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6490,0.3740,1.1536,0.00,0.3740,1.1433,0.0000,0.8392,0.0000,0.8448,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6500,0.3740,1.1596,0.00,0.3740,1.1493,0.0000,0.8452,0.0000,0.8507,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6510,0.3740,1.1655,0.00,0.3740,1.1553,0.0000,0.8512,0.0000,0.8567,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6520,0.3740,1.1715,0.00,0.3740,1.1612,0.0000,0.8571,0.0000,0.8627,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6530,0.3740,1.1775,0.00,0.3740,1.1672,0.0000,0.8631,0.0000,0.8687,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6540,0.3740,1.1835,0.00,0.3740,1.1732,0.0000,0.8691,0.0000,0.8746,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6550,0.3740,1.1894,0.00,0.3740,1.1792,0.0000,0.8750,0.0000,0.8806,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6560,0.3740,1.1954,0.00,0.3740,1.1851,0.0000,0.8810,0.0000,0.8866,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6570,0.3740,1.2014,0.00,0.3740,1.1911,0.0000,0.8870,0.0000,0.8925,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6580,0.3740,1.2073,0.00,0.3740,1.1971,0.0000,0.8929,0.0000,0.8985,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6590,0.3740,1.2133,0.00,0.3740,1.2030,0.0000,0.8989,0.0000,0.9045,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6600,0.3740,1.2193,0.00,0.3740,1.2090,0.0000,0.9049,0.0000,0.9104,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6610,0.3740,1.2252,0.00,0.3740,1.2150,0.0000,0.9109,0.0000,0.9164,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6620,0.3740,1.2312,0.00,0.3740,1.2210,0.0000,0.9168,0.0000,0.9224,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0103
6630,0.3740,1.2372,0.00,0.3740,1.2269,0.0000,0.9228,0.0000,0.9283,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0102
6640,0.3740,1.2431,0.00,0.3740,1.2329,0.0000,0.9288,0.0000,0.9343,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0102
6650,0.3740,1.2491,0.00,0.3740,1.2389,0.0000,0.9347,0.0000,0.9403,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0102
6660,0.3740,1.2551,0.00,0.3740,1.2448,0.0000,0.9407,0.0000,0.9462,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0102
6670,0.3740,1.2611,0.00,0.3740,1.2508,0.0000,0.9467,0.0000,0.9522,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0102
6680,0.3740,1.2670,0.00,0.3740,1.2568,0.0000,0.9526,0.0000,0.9582,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0102
6690,0.3740,1.2730,0.00,0.3740,1.2628,0.0000,0.9586,0.0000,0.9642,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0102
6700,0.3740,1.2790,0.00,0.3740,1.2687,0.0000,0.9646,0.0000,0.9701,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0102
6710,0.3740,1.2849,0.00,0.3740,1.2747,0.0000,0.9706,0.0000,0.9761,0.500,1,0,3,0,0,0,0,75,0,0,0,0.000,0.0102
