t_ms,true_x,true_y,yaw_deg,map_x,map_y,fused_x,fused_y,enc_x,enc_y,enc_w,imu_ok,seg,auto_state,route_complete,front_cm,left_cm,out_vx,out_vy,map_lim,front_lim,left_lim,clearance,odom_err
10510,2.7310,1.6996,0.00,2.5756,1.7033,2.2018,1.3930,2.2022,1.3910,0.500,1,2,3,0,0,0,0,0,0,0,0,0.000,0.1554
10520,2.7310,1.6996,0.00,2.5762,1.7033,2.2023,1.3931,2.2026,1.3910,0.500,1,2,3,0,0,0,0,0,0,0,0,0.000,0.1548
10530,2.7310,1.6996,0.00,2.5766,1.7034,2.2027,1.3931,2.2028,1.3910,0.500,1,2,3,0,0,0,0,0,0,0,0,0.000,0.1544
10540,2.7310,1.6996,0.00,2.5769,1.7034,2.2028,1.3931,2.2028,1.3910,0.500,1,2,3,0,0,0,0,0,0,0,0,0.000,0.1542
10550,2.7310,1.6996,0.00,2.5769,1.7034,2.2029,1.3931,2.2028,1.3910,0.500,1,2,3,0,0,0,0,0,0,0,0,0.000,0.1541
10560,2.7310,1.6996,0.00,2.5770,1.7034,2.2029,1.3931,2.2028,1.3910,0.500,1,2,3,0,0,0,0,0,0,0,0,0.000,0.1541
10570,2.7310,1.6996,0.00,2.5770,1.7035,2.2029,1.3931,2.2028,1.3910,0.500,1,2,3,0,0,0,0,0,0,0,0,0.000,0.1540
10580,2.7310,1.6996,0.00,2.5771,1.7035,2.2029,1.3931,2.2028,1.3910,0.500,1,2,3,0,0,0,0,0,0,0,0,0.000,0.1540
10590,2.7310,1.6996,0.00,2.5772,1.7035,2.2030,1.3931,2.2028,1.3910,0.500,1,2,3,0,0,0,0,0,0,0,0,0.000,0.1539
10600,2.7310,1.6996,0.00,2.5772,1.7035,2.2030,1.3932,2.2028,1.3910,0.500,1,2,3,0,0,0,0,0,0,0,0,0.000,0.1538
10610,2.7310,1.6996,0.00,2.5773,1.7036,2.2030,1.3932,2.2028,1.3910,0.500,1,2,3,0,0,0,0,0,0,0,0,0.000,0.1538
10620,2.7310,1.6996,0.00,2.5773,1.7036,2.2030,1.3932,2.2028,1.3910,0.500,1,2,3,0,0,0,0,0,0,0,0,0.000,0.1537
10630,2.7310,1.6996,0.00,2.5774,1.7036,2.2031,1.3932,2.2028,1.3910,0.500,1,2,3,0,0,0,0,0,0,0,0,0.000,0.1537
10640,2.7310,1.6996,0.00,2.5774,1.7036,2.2031,1.3932,2.2028,1.3910,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1536
10650,2.7310,1.6998,0.00,2.5775,1.7037,2.2031,1.3933,2.2028,1.3912,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1536
10660,2.7310,1.7002,0.00,2.5775,1.7039,2.2032,1.3936,2.2028,1.3916,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1535
10670,2.7310,1.7008,0.00,2.5776,1.7043,2.2032,1.3941,2.2028,1.3922,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1534
10680,2.7310,1.7016,0.00,2.5776,1.7049,2.2032,1.3948,2.2028,1.3930,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1534
10690,2.7310,1.7026,0.00,2.5777,1.7057,2.2032,1.3956,2.2028,1.3940,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1533
10700,2.7310,1.7038,0.00,2.5778,1.7067,2.2033,1.3967,2.2028,1.3951,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1533
10710,2.7310,1.7052,0.00,2.5778,1.7079,2.2033,1.3980,2.2028,1.3965,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1532
10720,2.7310,1.7068,0.00,2.5779,1.7093,2.2033,1.3995,2.2028,1.3981,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1532
10730,2.7310,1.7085,0.00,2.5779,1.7109,2.2034,1.4011,2.2028,1.3999,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1531
10740,2.7310,1.7105,0.00,2.5780,1.7127,2.2034,1.4030,2.2028,1.4019,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1530
10750,2.7310,1.7127,0.00,2.5780,1.7147,2.2034,1.4051,2.2028,1.4040,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1530
10760,2.7310,1.7151,0.00,2.5781,1.7169,2.2034,1.4073,2.2028,1.4064,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1529
10770,2.7310,1.7177,0.00,2.5781,1.7193,2.2035,1.4098,2.2028,1.4090,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1529
10780,2.7310,1.7205,0.00,2.5782,1.7219,2.2035,1.4125,2.2028,1.4118,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1528
10790,2.7310,1.7235,0.00,2.5783,1.7247,2.2035,1.4153,2.2028,1.4148,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1528
10800,2.7310,1.7267,0.00,2.5783,1.7278,2.2036,1.4184,2.2028,1.4179,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1527
10810,2.7310,1.7301,0.00,2.5784,1.7310,2.2036,1.4217,2.2028,1.4213,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1526
10820,2.7310,1.7337,0.00,2.5784,1.7344,2.2036,1.4252,2.2028,1.4249,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1526
10830,2.7310,1.7374,0.00,2.5785,1.7380,2.2036,1.4288,2.2028,1.4286,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1525
10840,2.7310,1.7414,0.00,2.5785,1.7418,2.2037,1.4327,2.2028,1.4326,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1525
10850,2.7310,1.7456,0.00,2.5786,1.7458,2.2037,1.4368,2.2028,1.4368,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1524
10860,2.7310,1.7500,0.00,2.5786,1.7500,2.2037,1.4411,2.2028,1.4412,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1524
10870,2.7310,1.7546,0.00,2.5787,1.7544,2.2038,1.4455,2.2028,1.4458,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1523
10880,2.7310,1.7594,0.00,2.5787,1.7590,2.2038,1.4502,2.2028,1.4506,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1523
10890,2.7310,1.7644,0.00,2.5788,1.7638,2.2038,1.4551,2.2028,1.4556,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1522
10900,2.7310,1.7665,0.00,2.5789,1.7688,2.2038,1.4602,2.2028,1.4608,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1522
10910,2.7310,1.7665,0.00,2.5789,1.7740,2.2039,1.4654,2.2028,1.4661,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1523
10920,2.7310,1.7665,0.00,2.5790,1.7794,2.2039,1.4709,2.2028,1.4717,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1526
10930,2.7310,1.7665,0.00,2.5790,1.7850,2.2039,1.4766,2.2028,1.4775,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1531
10940,2.7310,1.7665,0.00,2.5791,1.7908,2.2040,1.4824,2.2028,1.4835,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1539
10950,2.7310,1.7665,0.00,2.5791,1.7968,2.2040,1.4885,2.2028,1.4897,0.500,1,2,3,0,0,0,0,150,0,0,0,0.000,0.1549
10960,2.7310,1.7665,0.00,2.5792,1.8030,2.2040,1.4948,2.2028,1.4960,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.1561
10970,2.7310,1.7665,0.00,2.5792,1.8094,2.2040,1.5012,2.2028,1.5024,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.1577
10980,2.7310,1.7665,0.00,2.5793,1.8158,2.2041,1.5075,2.2028,1.5086,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.1595
10990,2.7310,1.7665,0.00,2.5793,1.8221,2.2041,1.5136,2.2028,1.5146,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.1615
11000,2.7310,1.7665,0.00,2.5794,1.8282,2.2041,1.5197,2.2028,1.5205,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.1637
11010,2.7310,1.7665,0.00,2.5795,1.8342,2.2042,1.5257,2.2028,1.5265,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.1660
11020,2.7310,1.7665,0.00,2.5795,1.8402,2.2042,1.5316,2.2028,1.5325,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.1685
11030,2.7310,1.7665,0.00,2.5796,1.8462,2.2042,1.5376,2.2028,1.5385,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.1711
11040,2.7310,1.7665,0.00,2.5796,1.8523,2.2042,1.5436,2.2028,1.5444,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.1740
11050,2.7310,1.7665,0.00,2.5797,1.8583,2.2043,1.5496,2.2028,1.5504,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.1770
11060,2.7310,1.7665,0.00,2.5797,1.8643,2.2043,1.5556,2.2028,1.5564,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.1801
11070,2.7310,1.7665,0.00,2.5798,1.8703,2.2043,1.5616,2.2028,1.5623,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.1834
11080,2.7310,1.7665,0.00,2.5798,1.8764,2.2044,1.5676,2.2028,1.5683,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.1869
11090,2.7310,1.7665,0.00,2.5799,1.8824,2.2044,1.5736,2.2028,1.5743,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.1904
11100,2.7310,1.7665,0.00,2.5800,1.8884,2.2044,1.5796,2.2028,1.5802,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.1941
11110,2.7310,1.7665,0.00,2.5800,1.8944,2.2044,1.5856,2.2028,1.5862,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.1979
11120,2.7310,1.7665,0.00,2.5801,1.9005,2.2045,1.5916,2.2028,1.5922,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.2018
11130,2.7310,1.7665,0.00,2.5801,1.9065,2.2045,1.5976,2.2028,1.5981,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.2058
11140,2.7310,1.7665,0.00,2.5802,1.9125,2.2045,1.6036,2.2028,1.6041,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.2099
11150,2.7310,1.7665,0.00,2.5802,1.9186,2.2046,1.6096,2.2028,1.6101,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.2141
11160,2.7310,1.7665,0.00,2.5803,1.9246,2.2046,1.6156,2.2028,1.6160,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.2184
11170,2.7310,1.7665,0.00,2.5803,1.9306,2.2046,1.6216,2.2028,1.6220,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.2228
11180,2.7310,1.7665,0.00,2.5804,1.9366,2.2046,1.6276,2.2028,1.6280,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.2272
11190,2.7310,1.7665,0.00,2.5804,1.9427,2.2047,1.6336,2.2028,1.6340,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.2317
11200,2.7310,1.7665,0.00,2.5805,1.9487,2.2047,1.6396,2.2028,1.6399,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.2363
11210,2.7310,1.7665,0.00,2.5806,1.9547,2.2047,1.6456,2.2028,1.6459,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.2409
11220,2.7310,1.7665,0.00,2.5806,1.9607,2.2048,1.6516,2.2028,1.6519,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.2456
11230,2.7310,1.7665,0.00,2.5807,1.9668,2.2048,1.6576,2.2028,1.6578,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.2504
11240,2.7310,1.7665,0.00,2.5807,1.9728,2.2048,1.6636,2.2028,1.6638,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.2552
11250,2.7310,1.7665,0.00,2.5808,1.9788,2.2048,1.6696,2.2028,1.6698,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.2601
11260,2.7310,1.7665,0.00,2.5808,1.9848,2.2049,1.6756,2.2028,1.6757,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.2650
11270,2.7310,1.7665,0.00,2.5809,1.9909,2.2049,1.6816,2.2028,1.6817,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.2699
11280,2.7310,1.7665,0.00,2.5809,1.9969,2.2049,1.6876,2.2028,1.6877,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.2749
11290,2.7310,1.7665,0.00,2.5810,2.0029,2.2050,1.6936,2.2028,1.6936,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.2800
11300,2.7310,1.7665,0.00,2.5810,2.0089,2.2050,1.6996,2.2028,1.6996,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.2851
11310,2.7310,1.7665,0.00,2.5811,2.0150,2.2050,1.7056,2.2028,1.7056,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.2902
11320,2.7310,1.7665,0.00,2.5812,2.0210,2.2050,1.7116,2.2028,1.7116,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.2953
11330,2.7310,1.7665,0.00,2.5812,2.0270,2.2051,1.7176,2.2028,1.7175,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.3005
11340,2.7310,1.7665,0.00,2.5813,2.0330,2.2051,1.7236,2.2028,1.7235,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.3057
11350,2.7310,1.7665,0.00,2.5813,2.0391,2.2051,1.7296,2.2028,1.7295,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.3109
11360,2.7310,1.7665,0.00,2.5814,2.0451,2.2052,1.7356,2.2028,1.7354,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.3162
11370,2.7310,1.7665,0.00,2.5814,2.0511,2.2052,1.7415,2.2028,1.7414,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.3215
11380,2.7310,1.7665,0.00,2.5815,2.0571,2.2052,1.7475,2.2028,1.7474,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.3268
11390,2.7310,1.7665,0.00,2.5815,2.0632,2.2052,1.7535,2.2028,1.7533,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.3322
11400,2.7310,1.7665,0.00,2.5816,2.0692,2.2053,1.7595,2.2028,1.7593,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.3375
11410,2.7310,1.7665,0.00,2.5817,2.0752,2.2053,1.7655,2.2028,1.7653,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.3429
11420,2.7310,1.7665,0.00,2.5817,2.0812,2.2053,1.7715,2.2028,1.7712,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.3483
11430,2.7310,1.7665,0.00,2.5818,2.0873,2.2054,1.7775,2.2028,1.7772,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.3538
11440,2.7310,1.7665,0.00,2.5818,2.0933,2.2054,1.7835,2.2028,1.7832,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.3592
11450,2.7310,1.7665,0.00,2.5819,2.0993,2.2054,1.7895,2.2028,1.7891,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.3647
11460,2.7310,1.7665,0.00,2.5819,2.1053,2.2054,1.7955,2.2028,1.7951,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.3702
11470,2.7310,1.7665,0.00,2.5820,2.1114,2.2055,1.8015,2.2028,1.8011,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.3757
11480,2.7310,1.7665,0.00,2.5820,2.1174,2.2055,1.8075,2.2028,1.8071,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.3812
11490,2.7310,1.7665,0.00,2.5821,2.1234,2.2055,1.8135,2.2028,1.8130,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.3867
11500,2.7310,1.7665,0.00,2.5821,2.1294,2.2056,1.8195,2.2028,1.8190,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.3923
11510,2.7310,1.7665,0.00,2.5822,2.1355,2.2056,1.8255,2.2028,1.8250,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.3978
11520,2.7310,1.7665,0.00,2.5823,2.1415,2.2056,1.8315,2.2028,1.8309,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.4034
11530,2.7310,1.7665,0.00,2.5823,2.1475,2.2056,1.8375,2.2028,1.8369,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.4090
11540,2.7310,1.7665,0.00,2.5824,2.1535,2.2057,1.8435,2.2028,1.8429,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.4146
11550,2.7310,1.7665,0.00,2.5824,2.1596,2.2057,1.8495,2.2028,1.8488,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.4202
11560,2.7310,1.7665,0.00,2.5825,2.1656,2.2057,1.8555,2.2028,1.8548,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.4258
11570,2.7310,1.7665,0.00,2.5825,2.1716,2.2058,1.8615,2.2028,1.8608,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.4315
11580,2.7310,1.7665,0.00,2.5826,2.1776,2.2058,1.8675,2.2028,1.8667,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.4371
11590,2.7310,1.7665,0.00,2.5826,2.1837,2.2058,1.8735,2.2028,1.8727,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.4428
11600,2.7310,1.7665,0.00,2.5827,2.1897,2.2058,1.8795,2.2028,1.8787,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.4484
11610,2.7310,1.7665,0.00,2.5827,2.1957,2.2059,1.8855,2.2028,1.8846,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.4541
11620,2.7310,1.7665,0.00,2.5828,2.2017,2.2059,1.8915,2.2028,1.8906,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.4598
11630,2.7310,1.7665,0.00,2.5829,2.2078,2.2059,1.8975,2.2028,1.8966,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.4655
11640,2.7310,1.7665,0.00,2.5829,2.2138,2.2060,1.9035,2.2028,1.9026,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.4712
11650,2.7310,1.7665,0.00,2.5830,2.2198,2.2060,1.9095,2.2028,1.9085,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.4769
11660,2.7310,1.7665,0.00,2.5830,2.2258,2.2060,1.9155,2.2028,1.9145,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.4826
11670,2.7310,1.7665,0.00,2.5831,2.2319,2.2060,1.9215,2.2028,1.9205,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.4883
11680,2.7310,1.7665,0.00,2.5831,2.2379,2.2061,1.9275,2.2028,1.9264,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.4940
11690,2.7310,1.7665,0.00,2.5832,2.2439,2.2061,1.9335,2.2028,1.9324,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.4998
11700,2.7310,1.7665,0.00,2.5832,2.2499,2.2061,1.9395,2.2028,1.9384,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.5055
11710,2.7310,1.7665,0.00,2.5833,2.2560,2.2062,1.9455,2.2028,1.9443,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.5113
11720,2.7310,1.7665,0.00,2.5834,2.2620,2.2062,1.9515,2.2028,1.9503,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.5170
11730,2.7310,1.7665,0.00,2.5834,2.2680,2.2062,1.9575,2.2028,1.9563,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.5228
11740,2.7310,1.7665,0.00,2.5835,2.2740,2.2062,1.9635,2.2028,1.9622,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.5285
11750,2.7310,1.7665,0.00,2.5835,2.2801,2.2063,1.9695,2.2028,1.9682,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.5343
11760,2.7310,1.7665,0.00,2.5836,2.2861,2.2063,1.9754,2.2028,1.9742,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.5401
11770,2.7310,1.7665,0.00,2.5836,2.2921,2.2063,1.9814,2.2028,1.9801,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.5459
11780,2.7310,1.7665,0.00,2.5837,2.2981,2.2064,1.9874,2.2028,1.9861,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.5517
11790,2.7310,1.7665,0.00,2.5837,2.3042,2.2064,1.9934,2.2028,1.9921,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.5575
11800,2.7310,1.7665,0.00,2.5838,2.3102,2.2064,1.9994,2.2028,1.9981,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.5633
11810,2.7310,1.7665,0.00,2.5838,2.3162,2.2064,2.0054,2.2028,2.0040,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.5691
11820,2.7310,1.7665,0.00,2.5839,2.3222,2.2065,2.0114,2.2028,2.0100,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.5749
11830,2.7310,1.7665,0.00,2.5840,2.3283,2.2065,2.0174,2.2028,2.0160,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.5807
11840,2.7310,1.7665,0.00,2.5840,2.3343,2.2065,2.0234,2.2028,2.0219,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.5865
11850,2.7310,1.7665,0.00,2.5841,2.3403,2.2066,2.0294,2.2028,2.0279,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.5923
11860,2.7310,1.7665,0.00,2.5841,2.3463,2.2066,2.0354,2.2028,2.0339,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.5981
11870,2.7310,1.7665,0.00,2.5842,2.3524,2.2066,2.0414,2.2028,2.0398,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.6040
11880,2.7310,1.7665,0.00,2.5842,2.3584,2.2066,2.0474,2.2028,2.0458,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.6098
11890,2.7310,1.7665,0.00,2.5843,2.3644,2.2067,2.0534,2.2028,2.0518,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.6156
11900,2.7310,1.7665,0.00,2.5843,2.3704,2.2067,2.0594,2.2028,2.0578,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.6215
11910,2.7310,1.7665,0.00,2.5844,2.3765,2.2067,2.0654,2.2028,2.0637,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.6273
11920,2.7310,1.7665,0.00,2.5844,2.3825,2.2068,2.0714,2.2028,2.0697,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.6332
11930,2.7310,1.7665,0.00,2.5845,2.3885,2.2068,2.0774,2.2028,2.0757,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.6390
11940,2.7310,1.7665,0.00,2.5846,2.3945,2.2068,2.0834,2.2028,2.0816,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.6449
11950,2.7310,1.7665,0.00,2.5846,2.4006,2.2068,2.0894,2.2028,2.0876,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.6507
11960,2.7310,1.7665,0.00,2.5847,2.4066,2.2069,2.0954,2.2028,2.0936,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.6566
11970,2.7310,1.7665,0.00,2.5847,2.4126,2.2069,2.1014,2.2028,2.0995,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.6625
11980,2.7310,1.7665,0.00,2.5848,2.4186,2.2069,2.1074,2.2028,2.1055,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.6683
11990,2.7310,1.7665,0.00,2.5848,2.4247,2.2070,2.1134,2.2028,2.1115,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.6742
12000,2.7310,1.7665,0.00,2.5849,2.4307,2.2070,2.1194,2.2028,2.1175,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.6801
12010,2.7310,1.7665,0.00,2.5849,2.4367,2.2070,2.1254,2.2028,2.1234,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.6859
12020,2.7310,1.7665,0.00,2.5850,2.4427,2.2070,2.1314,2.2028,2.1294,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.6918
12030,2.7310,1.7665,0.00,2.5851,2.4488,2.2071,2.1374,2.2028,2.1354,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.6977
12040,2.7310,1.7665,0.00,2.5851,2.4548,2.2071,2.1433,2.2028,2.1413,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.7036
12050,2.7310,1.7665,0.00,2.5852,2.4608,2.2071,2.1493,2.2028,2.1473,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.7095
12060,2.7310,1.7665,0.00,2.5852,2.4668,2.2072,2.1553,2.2028,2.1533,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.7154
12070,2.7310,1.7665,0.00,2.5853,2.4729,2.2072,2.1613,2.2028,2.1592,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.7212
12080,2.7310,1.7665,0.00,2.5853,2.4789,2.2072,2.1673,2.2028,2.1652,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.7271
12090,2.7310,1.7665,0.00,2.5854,2.4849,2.2072,2.1733,2.2028,2.1712,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.7330
12100,2.7310,1.7665,0.00,2.5854,2.4909,2.2073,2.1793,2.2028,2.1772,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.7389
12110,2.7310,1.7665,0.00,2.5855,2.4970,2.2073,2.1853,2.2028,2.1831,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.7448
12120,2.7310,1.7665,0.00,2.5855,2.5030,2.2073,2.1913,2.2028,2.1891,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.7507
12130,2.7310,1.7665,0.00,2.5856,2.5090,2.2074,2.1973,2.2028,2.1951,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.7566
12140,2.7310,1.7665,0.00,2.5857,2.5150,2.2074,2.2033,2.2028,2.2010,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.7625
12150,2.7310,1.7665,0.00,2.5857,2.5211,2.2074,2.2093,2.2028,2.2070,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.7684
12160,2.7310,1.7665,0.00,2.5858,2.5271,2.2074,2.2153,2.2028,2.2130,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.7743
12170,2.7310,1.7665,0.00,2.5858,2.5331,2.2075,2.2213,2.2028,2.2189,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.7802
12180,2.7310,1.7665,0.00,2.5859,2.5391,2.2075,2.2273,2.2028,2.2249,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.7862
12190,2.7310,1.7665,0.00,2.5859,2.5452,2.2075,2.2333,2.2028,2.2309,0.500,1,2,3,0,0,0,0,75,0,0,0,0.000,0.7921
